lat,lon,name,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18
32.454514,-99.738147,"Abilene, TX",0,0.001494768,0.011958146,0.014947683,0.016442451,0.019431988,0.020926756,0.022421525,0.020926756,0.01793722,0.019431988,0.014947683,0.013452915,0.010463378,0.001494768,-0.007473842,-0.005979073,-0.016442451,-0.014947683,-0.013452915,-0.01793722,-0.01793722,-0.022421525,-0.020926756,-0.022421525,-0.023916293,-0.022421525,-0.019431988,-0.022421525,-0.016442451,-0.01793722,-0.023916293,-0.022421525,-0.025411061,-0.022421525,-0.020926756,-0.020926756,-0.019431988,-0.02690583,-0.016442451,-0.019431988,-0.020926756,-0.019431988,-0.016442451,-0.016442451,-0.01793722,-0.014947683,-0.01793722,-0.016442451,-0.014947683,-0.011958146,-0.00896861,-0.016442451,-0.019431988,-0.022421525,-0.013452915,-0.010463378,-0.011958146,-0.00896861,-0.00896861,-0.007473842,-0.00896861,-0.001494768,-0.007473842,0.002989537,0,-0.002989537,-0.001494768,0,0,0.005979073,0.014947683,0.005979073,0.007473842,0.005979073,0.007473842,0.013452915,0.016442451,0.014947683,0.01793722,0.01793722,0.01793722,0.016442451,0.016442451,0.023916293,0.022421525,0.019431988,0.016442451,0.01793722,0.020926756,0.019431988,0.01793722,0.019431988,0.019431988,0.016442451,0.019431988,0.016442451,0.016442451,0.01793722,0.010463378,0.007473842,0.002989537,0.005979073,0.014947683,0.016442451,0.01793722,0.022421525,0.02690583,0.01793722,0.007473842,0.014947683,0.016442451,0.013452915,0.016442451,0.020926756,0.0304414,0.03348554,0.03805175,0.04109589,0.04870624,0.050228311,0.053272451,0.056316591,0.062404871,0.063926941,0.068493151,0.065449011,0.065449011,0.066971081,0.065449011,0.071537291,0.068493151,0.068493151
41.080456,-81.521429,"Akron, OH",0,0.00146028,0.002920561,-0.000876168,-0.003212617,-0.004964953,-0.004380841,-0.006425234,-0.006425234,-0.010221963,-0.01489486,-0.019567757,-0.024240654,-0.034170561,-0.041471963,-0.048189252,-0.060455607,-0.0625,-0.07067757,-0.073306075,-0.075934579,-0.07739486,-0.078563084,-0.078563084,-0.080899533,-0.078271028,-0.07739486,-0.074766355,-0.074474299,-0.073014019,-0.07213785,-0.07213785,-0.070969626,-0.071553738,-0.066296729,-0.066588785,-0.066296729,-0.067464953,-0.067464953,-0.067464953,-0.065712617,-0.064544393,-0.065712617,-0.059287383,-0.059287383,-0.057242991,-0.056950935,-0.058119159,-0.059579439,-0.052570093,-0.052278037,-0.050233645,-0.051985981,-0.050817757,-0.048189252,-0.052278037,-0.050525701,-0.050525701,-0.049065421,-0.04760514,-0.049357477,-0.053154206,-0.049649533,-0.050233645,-0.047897196,-0.044100467,-0.046436916,-0.045852804,-0.045560748,-0.043808411,-0.045560748,-0.044392523,-0.041179907,-0.041471963,-0.037675234,-0.035630841,-0.032418224,-0.031542056,-0.029497664,-0.028621495,-0.026577103,-0.02453271,-0.020735981,-0.017523364,-0.016647196,-0.016647196,-0.01489486,-0.014310748,-0.015186916,-0.014310748,-0.012850467,-0.011390187,-0.012558411,-0.016063084,-0.010806075,-0.011390187,-0.012266355,-0.007301402,-0.007885514,-0.010806075,-0.005841121,-0.003796729,-0.011682243,-0.005841121,-0.004672897,-0.002628505,-0.004088785,-0.00146028,-0.003212617,-0.010806075,-0.00671729,-0.008761682,-0.00671729,-0.005841121,-0.014310748,-0.000590319,-0.000590319,0.000590319,-0.000295159,-0.002951594,-0.002656434,0.005903188,0.009149941,0.014757969,0.012101535,0.017414404,0.016233766,0.018004723,0.019480519,0.023022432,0.020365998,0.019480519,0.02390791
42.665745,-73.798353,"Albany-Schenectady-Troy, NY",0,0.000446728,0.000446728,-0.002680366,0.000893455,0.004690641,0.004467277,0.004467277,0.003350458,0.000893455,-0.000670092,-0.002457002,-0.005584096,-0.008487827,-0.009604646,-0.013178468,-0.017422381,-0.01965602,-0.021666294,-0.023006478,-0.024346661,-0.026133572,-0.027697119,-0.027697119,-0.029037302,-0.029260666,-0.031047577,-0.030824213,-0.02836721,-0.027920482,-0.031047577,-0.031941032,-0.034174671,-0.034621398,-0.03529149,-0.035068126,-0.034398034,-0.036184945,-0.034844762,-0.035068126,-0.030824213,-0.033727943,-0.034844762,-0.027697119,-0.027920482,-0.026356935,-0.026356935,-0.026133572,-0.024346661,-0.020772839,-0.01965602,-0.018985928,-0.016305562,-0.016082198,-0.016528926,-0.016528926,-0.015188742,-0.013178468,-0.012061648,-0.010274738,-0.010274738,-0.009604646,-0.006700916,-0.006030824,-0.005584096,-0.004020549,-0.004243913,-0.003127094,-0.004020549,-0.001563547,-0.001563547,0,0.001340183,-0.004020549,-0.000893455,0.001116819,0.002010275,0.00290373,0.003797186,0.004914005,0.005584096,0.007147644,0.010274738,0.010721465,0.011838285,0.017199017,0.015188742,0.014965379,0.01563547,0.018315836,0.019432656,0.021442931,0.022113022,0.021219567,0.024570025,0.024346661,0.025686844,0.028590574,0.030154121,0.032164396,0.035068126,0.029037302,0.030600849,0.036408309,0.040205495,0.039982131,0.039088675,0.039982131,0.040205495,0.04400268,0.048693321,0.04109895,0.041769042,0.041992406,0.037301765,0.048593926,0.051068616,0.048593926,0.051068616,0.053993251,0.056017998,0.063217098,0.062542182,0.065691789,0.063667042,0.059617548,0.060067492,0.059392576,0.057367829,0.059617548,0.069066367,0.062542182,0.066816648
31.578037,-84.176225,"Albany, GA",0,0.00462963,0.00617284,0.00308642,-0.00308642,-0.00154321,0.00462963,-0.009259259,-0.012345679,-0.007716049,-0.009259259,-0.015432099,-0.013888889,-0.015432099,-0.021604938,-0.027777778,-0.035493827,-0.037037037,-0.041666667,-0.041666667,-0.046296296,-0.049382716,-0.054012346,-0.055555556,-0.057098765,-0.055555556,-0.058641975,-0.050925926,-0.054012346,-0.049382716,-0.058641975,-0.058641975,-0.057098765,-0.055555556,-0.050925926,-0.054012346,-0.052469136,-0.058641975,-0.058641975,-0.060185185,-0.054012346,-0.054012346,-0.060185185,-0.055555556,-0.055555556,-0.060185185,-0.054012346,-0.054012346,-0.055555556,-0.055555556,-0.057098765,-0.057098765,-0.057098765,-0.057098765,-0.057098765,-0.055555556,-0.057098765,-0.063271605,-0.064814815,-0.063271605,-0.064814815,-0.060185185,-0.064814815,-0.061728395,-0.067901235,-0.066358025,-0.058641975,-0.049382716,-0.055555556,-0.052469136,-0.055555556,-0.058641975,-0.057098765,-0.058641975,-0.060185185,-0.058641975,-0.058641975,-0.054012346,-0.060185185,-0.063271605,-0.063271605,-0.060185185,-0.058641975,-0.054012346,-0.047839506,-0.057098765,-0.058641975,-0.055555556,-0.058641975,-0.063271605,-0.058641975,-0.060185185,-0.057098765,-0.058641975,-0.050925926,-0.057098765,-0.044753086,-0.054012346,-0.054012346,-0.057098765,-0.054012346,-0.050925926,-0.049382716,-0.049382716,-0.047839506,-0.032407407,-0.026234568,-0.032407407,-0.029320988,-0.026234568,-0.027777778,-0.035493827,-0.038580247,-0.040123457,-0.037037037,-0.041538462,-0.04,-0.035384615,-0.035384615,-0.036923077,-0.027692308,-0.032307692,-0.029230769,-0.030769231,-0.032307692,-0.029230769,-0.027692308,-0.026153846,-0.023076923,-0.023076923,-0.024615385,-0.023076923,-0.021538462
35.105552,-106.647388,"Albuquerque, NM",0,-0.000753012,0.000502008,0,0.001004016,0.000251004,-0.000753012,-0.000753012,-0.000753012,0,-0.006024096,-0.014558233,-0.021837349,-0.02560241,-0.033634538,-0.038654618,-0.044678715,-0.046435743,-0.048945783,-0.050451807,-0.049447791,-0.051455823,-0.054718876,-0.056475904,-0.057228916,-0.059236948,-0.061495984,-0.06124498,-0.060993976,-0.060742972,-0.057981928,-0.061997992,-0.064257028,-0.068524096,-0.063504016,-0.063504016,-0.06124498,-0.063504016,-0.059487952,-0.060742972,-0.061746988,-0.063002008,-0.063002008,-0.064508032,-0.067771084,-0.067269076,-0.069026104,-0.071536145,-0.073042169,-0.073293173,-0.072038153,-0.067269076,-0.071787149,-0.072540161,-0.074297189,-0.073544177,-0.073293173,-0.067018072,-0.059236948,-0.061495984,-0.0625,-0.06124498,-0.059738956,-0.05998996,-0.058483936,-0.058232932,-0.058483936,-0.059236948,-0.05998996,-0.059487952,-0.059236948,-0.058985944,-0.057228916,-0.0562249,-0.05747992,-0.055973896,-0.057228916,-0.052208835,-0.053714859,-0.052208835,-0.050953815,-0.051706827,-0.050953815,-0.050953815,-0.050451807,-0.050200803,-0.048694779,-0.047941767,-0.045682731,-0.044176707,-0.040160643,-0.041164659,-0.040160643,-0.039156627,-0.037399598,-0.032630522,-0.03564257,-0.03187751,-0.027610442,-0.028865462,-0.028363454,-0.027610442,-0.026606426,-0.023845382,-0.022088353,-0.020833333,-0.024849398,-0.022339357,-0.019829317,-0.017821285,-0.022841365,-0.024598394,-0.02434739,-0.02685743,-0.014809237,-0.008080808,-0.005555556,-0.006060606,-0.003787879,-0.005050505,-0.003787879,-0.009090909,-0.002020202,-0.005050505,-0.006565657,-0.002777778,-0.006565657,-0.001262626,-0.000252525,0.007575758,0.012626263,0.012878788,0.012626263
31.293449,-92.470189,"Alexandria, LA",0,0.027480916,0.032061069,0.032061069,0.019847328,0.024427481,0.022900763,0.027480916,0.025954198,0.019847328,0.019847328,0.016793893,0.019847328,0.01221374,0.00610687,-0.004580153,-0.007633588,0.001526718,-0.003053435,-0.003053435,-0.01221374,-0.010687023,-0.016793893,-0.024427481,-0.029007634,-0.033587786,-0.033587786,-0.033587786,-0.032061069,-0.030534351,-0.032061069,-0.032061069,-0.030534351,-0.033587786,-0.022900763,-0.022900763,-0.029007634,-0.025954198,-0.025954198,-0.032061069,-0.027480916,-0.029007634,-0.029007634,-0.027480916,-0.025954198,-0.029007634,-0.030534351,-0.030534351,-0.029007634,-0.030534351,-0.030534351,-0.032061069,-0.035114504,-0.038167939,-0.036641221,-0.041221374,-0.045801527,-0.045801527,-0.045801527,-0.047328244,-0.048854962,-0.044274809,-0.036641221,-0.038167939,-0.042748092,-0.042748092,-0.044274809,-0.041221374,-0.038167939,-0.036641221,-0.039694656,-0.038167939,-0.035114504,-0.038167939,-0.036641221,-0.035114504,-0.035114504,-0.033587786,-0.033587786,-0.035114504,-0.033587786,-0.032061069,-0.032061069,-0.029007634,-0.030534351,-0.027480916,-0.021374046,-0.025954198,-0.033587786,-0.029007634,-0.029007634,-0.027480916,-0.025954198,-0.025954198,-0.024427481,-0.027480916,-0.029007634,-0.025954198,-0.029007634,-0.030534351,-0.032061069,-0.029007634,-0.030534351,-0.027480916,-0.030534351,-0.035114504,-0.032061069,-0.038167939,-0.045801527,-0.030534351,-0.030534351,-0.039694656,-0.039694656,-0.041221374,-0.036641221,-0.033742331,-0.039877301,-0.039877301,-0.038343558,-0.044478528,-0.041411043,-0.049079755,-0.047546012,-0.04601227,-0.04601227,-0.04601227,-0.04601227,-0.047546012,-0.044478528,-0.04601227,-0.044478528,-0.04601227,-0.044478528
40.593648,-75.478393,"Allentown-Bethlehem-Easton, PA-NJ",0,-0.000577868,-0.001155735,-0.002600405,-0.003467206,-0.004045074,-0.00375614,-0.003178272,-0.003178272,-0.007223346,-0.009245883,-0.01733603,-0.017624964,-0.021958971,-0.026004045,-0.031782722,-0.038717134,-0.035538862,-0.0384282,-0.037850332,-0.039006068,-0.041606472,-0.041606472,-0.039006068,-0.041317538,-0.041317538,-0.041028604,-0.038717134,-0.037272465,-0.034383126,-0.034383126,-0.037561398,-0.036983531,-0.036405663,-0.032649523,-0.030626986,-0.025426177,-0.030049119,-0.025426177,-0.023403641,-0.019647501,-0.019647501,-0.01733603,-0.014446692,-0.014446692,-0.013290956,-0.01357989,-0.013002023,-0.013290956,-0.006934412,-0.000866802,0,-0.002022537,-0.004622941,-0.004622941,-0.006356544,-0.005200809,-0.002022537,-0.003178272,-0.004045074,-0.002022537,0.002022537,0.003467206,0.002889338,0.002889338,0.004045074,0.006356544,0.006356544,0.009245883,0.009245883,0.00751228,0.008379081,0.007801214,0.01126842,0.008668015,0.009534817,0.015602427,0.020514302,0.02109217,0.018202832,0.021958971,0.023692574,0.025715111,0.027448714,0.030338053,0.027448714,0.026870847,0.023981508,0.028026582,0.031493788,0.032071656,0.037850332,0.040450737,0.040450737,0.04449581,0.046518347,0.048829818,0.048829818,0.051141289,0.052297024,0.052874892,0.050274487,0.050274487,0.056342098,0.056631031,0.058075701,0.05200809,0.049118752,0.048540884,0.04825195,0.052585958,0.047096215,0.049985553,0.049696619,0.047096215,0.056719023,0.052937755,0.055555556,0.058464223,0.062245492,0.055846422,0.080570099,0.081733566,0.084351367,0.088132635,0.086678301,0.089877836,0.09045957,0.093368237,0.088132635,0.103839442,0.095986038,0.100930774
40.50819,-78.401306,"Altoona, PA",0,-0.001592357,-0.00477707,-0.007961783,-0.012738854,-0.01433121,-0.011146497,-0.01910828,-0.01910828,-0.01910828,-0.020700637,-0.022292994,-0.020700637,-0.02388535,-0.02388535,-0.02866242,-0.044585987,-0.03343949,-0.039808917,-0.041401274,-0.039808917,-0.041401274,-0.041401274,-0.041401274,-0.049363057,-0.052547771,-0.054140127,-0.047770701,-0.044585987,-0.036624204,-0.039808917,-0.036624204,-0.036624204,-0.035031847,-0.035031847,-0.03343949,-0.03343949,-0.03343949,-0.03343949,-0.03343949,-0.02866242,-0.030254777,-0.031847134,-0.031847134,-0.039808917,-0.039808917,-0.039808917,-0.039808917,-0.036624204,-0.036624204,-0.036624204,-0.036624204,-0.038216561,-0.039808917,-0.038216561,-0.035031847,-0.031847134,-0.031847134,-0.031847134,-0.03343949,-0.030254777,-0.02866242,-0.027070064,-0.027070064,-0.030254777,-0.036624204,-0.039808917,-0.038216561,-0.041401274,-0.038216561,-0.035031847,-0.035031847,-0.035031847,-0.03343949,-0.03343949,-0.035031847,-0.030254777,-0.02866242,-0.027070064,-0.030254777,-0.035031847,-0.02866242,-0.02866242,-0.030254777,-0.030254777,-0.03343949,-0.02866242,-0.030254777,-0.030254777,-0.025477707,-0.025477707,-0.02388535,-0.022292994,-0.017515924,-0.022292994,-0.025477707,-0.027070064,-0.02388535,-0.02388535,-0.022292994,-0.030254777,-0.027070064,-0.027070064,-0.022292994,-0.02388535,-0.02866242,-0.022292994,-0.031847134,-0.03343949,-0.025477707,-0.030254777,-0.02866242,-0.025477707,-0.027070064,-0.01433121,-0.0208,-0.0224,-0.0288,-0.0432,-0.0368,-0.0336,-0.0224,-0.016,-0.016,-0.0112,-0.0128,-0.016,-0.0144,-0.0144,-0.0144,-0.008,-0.0064,-0.0048
35.199875,-101.830199,"Amarillo, TX",0,0.012269939,0.011393514,0.007887818,0.014022787,0.007011394,0.007011394,0.021910605,0.01665206,0.015775635,0.018404908,0.012269939,0.007887818,0,-0.004382121,-0.005258545,-0.007011394,-0.006134969,-0.01051709,0.001752848,-0.009640666,-0.014899211,-0.01665206,-0.014022787,-0.017528484,-0.015775635,-0.020157756,-0.021034181,-0.033304119,-0.008764242,-0.017528484,-0.019281332,-0.021910605,-0.01665206,-0.012269939,-0.01051709,-0.005258545,-0.002629273,-0.003505697,0.002629273,0.000876424,0.006134969,0.002629273,0.009640666,0.007011394,0.007887818,0.007887818,0.005258545,0.003505697,0.005258545,0.009640666,0.008764242,0.005258545,0.002629273,0.007011394,0.01051709,0.004382121,0.012269939,0.014899211,0.020157756,0.014899211,0.014022787,0.014899211,0.01051709,0.01665206,0.01665206,0.015775635,0.01665206,0.01665206,0.021034181,0.021910605,0.021034181,0.018404908,0.022787029,0.026292726,0.025416301,0.02716915,0.029798422,0.029798422,0.028045574,0.029798422,0.029798422,0.032427695,0.033304119,0.038562664,0.038562664,0.042068361,0.041191937,0.035933392,0.038562664,0.042068361,0.043821209,0.043821209,0.051709027,0.042944785,0.045574058,0.04820333,0.050832603,0.052585451,0.053461876,0.052585451,0.053461876,0.051709027,0.056091148,0.0543383,0.055214724,0.0543383,0.056091148,0.058720421,0.067484663,0.072743208,0.072743208,0.06485539,0.066608238,0.063978966,0.076241135,0.082446809,0.076241135,0.082446809,0.081560284,0.085992908,0.067375887,0.069148936,0.068262411,0.074468085,0.078014184,0.078014184,0.079787234,0.081560284,0.082446809,0.084219858,0.082446809,0.085106383
42.02602,-93.627747,"Ames, IA",0,0.002105263,0.008421053,0.016842105,0.008421053,0.008421053,0.004210526,0.002105263,-0.002105263,0.008421053,0.012631579,0.012631579,0.012631579,0.006315789,0.004210526,0.002105263,-0.006315789,-0.006315789,-0.006315789,-0.008421053,-0.012631579,-0.012631579,-0.016842105,-0.016842105,-0.012631579,-0.016842105,-0.018947368,-0.016842105,-0.008421053,0.006315789,-0.006315789,-0.006315789,-0.027368421,-0.021052632,-0.016842105,-0.016842105,-0.010526316,-0.014736842,-0.010526316,-0.008421053,-0.004210526,-0.008421053,0,0.002105263,0.016842105,0.006315789,0.006315789,0.008421053,0.010526316,0.016842105,0.012631579,0.012631579,0.016842105,0.002105263,0.018947368,0.018947368,0.035789474,0.025263158,0.027368421,0.025263158,0.027368421,0.014736842,0.035789474,0.037894737,0.037894737,0.050526316,0.044210526,0.044210526,0.050526316,0.050526316,0.054736842,0.058947368,0.063157895,0.054736842,0.065263158,0.071578947,0.071578947,0.08,0.084210526,0.08,0.063157895,0.098947368,0.098947368,0.101052632,0.101052632,0.103157895,0.105263158,0.105263158,0.103157895,0.105263158,0.103157895,0.105263158,0.103157895,0.109473684,0.111578947,0.111578947,0.12,0.113684211,0.111578947,0.107368421,0.109473684,0.103157895,0.105263158,0.105263158,0.107368421,0.109473684,0.107368421,0.109473684,0.111578947,0.132631579,0.134736842,0.128421053,0.130526316,0.117894737,0.126315789,0.117154812,0.140167364,0.123430962,0.125523013,0.127615063,0.121338912,0.131799163,0.129707113,0.127615063,0.135983264,0.129707113,0.133891213,0.133891213,0.131799163,0.146443515,0.148535565,0.148535565,0.144351464
61.17425,-149.284329,"Anchorage, AK",0,0.005344418,0.005938242,0.007719715,0.012470309,0.014251781,0.014251781,0.017220903,0.013657957,0.016033254,0.01543943,0.014845606,0.014845606,0.012470309,0.014845606,0.014845606,0.01128266,0.01128266,0.006532067,0.006532067,0.009501188,0.009501188,0.009501188,0.013064133,0.012470309,0.008313539,0.009501188,0.008313539,0.010688836,0.014251781,0.019002375,0.023752969,0.024940618,0.024346793,0.028503563,0.027315914,0.028503563,0.035035629,0.033847981,0.033254157,0.038004751,0.036223278,0.040380048,0.042755344,0.041567696,0.049287411,0.050475059,0.052256532,0.054631829,0.049287411,0.053444181,0.057007126,0.055819477,0.058194774,0.059976247,0.06175772,0.064133017,0.061163895,0.072446556,0.063539192,0.065320665,0.062945368,0.064726841,0.064726841,0.067102138,0.063539192,0.065320665,0.062945368,0.065320665,0.064726841,0.062945368,0.064726841,0.065320665,0.067102138,0.065914489,0.068289786,0.065914489,0.071258907,0.064133017,0.065320665,0.063539192,0.066508314,0.068289786,0.069477435,0.071258907,0.074228029,0.074821853,0.074821853,0.07304038,0.07719715,0.076603325,0.07719715,0.076009501,0.076603325,0.073634204,0.072446556,0.072446556,0.071258907,0.070071259,0.067102138,0.068289786,0.065914489,0.057007126,0.059976247,0.05760095,0.055819477,0.053444181,0.053444181,0.054631829,0.055225653,0.050475059,0.046912114,0.049287411,0.057007126,0.052850356,0.068468468,0.067867868,0.067867868,0.068468468,0.056456456,0.058858859,0.054654655,0.051651652,0.052852853,0.058858859,0.057057057,0.057057057,0.055855856,0.053453453,0.051651652,0.057057057,0.054654655,0.052252252
42.275686,-83.731449,"Ann Arbor, MI",0,-0.005456349,-0.006448413,-0.01140873,-0.012896825,-0.017857143,0.002480159,-0.001488095,-0.000992063,-0.012400794,-0.017857143,-0.023809524,-0.029761905,-0.032242063,-0.03422619,-0.036210317,-0.042162698,-0.040178571,-0.043650794,-0.043154762,-0.041170635,-0.043154762,-0.043154762,-0.041170635,-0.039186508,-0.033234127,-0.03422619,-0.03422619,-0.030753968,-0.029265873,-0.027281746,-0.025793651,-0.027281746,-0.023313492,-0.017857143,-0.016369048,-0.01140873,-0.014384921,-0.01984127,-0.012896825,-0.012896825,-0.015873016,-0.018849206,-0.010912698,-0.014880952,-0.012896825,-0.009424603,-0.00843254,-0.007440476,-0.003968254,-0.005456349,-0.000992063,0.005456349,0.004960317,0.007936508,0.007440476,0.005456349,0.008928571,0.010912698,0.014384921,0.016369048,0.020337302,0.022321429,0.021825397,0.021825397,0.023313492,0.02281746,0.024305556,0.024801587,0.027777778,0.026289683,0.029761905,0.029265873,0.030753968,0.036210317,0.033234127,0.032738095,0.036210317,0.037698413,0.038690476,0.039186508,0.037698413,0.043650794,0.044642857,0.050099206,0.045634921,0.050099206,0.052083333,0.048611111,0.055059524,0.054563492,0.057539683,0.059027778,0.038690476,0.060515873,0.062003968,0.06547619,0.063988095,0.069444444,0.072420635,0.078373016,0.05406746,0.063492063,0.072420635,0.078869048,0.085813492,0.078869048,0.081845238,0.08531746,0.084325397,0.086309524,0.092757937,0.09077381,0.079365079,0.077380952,0.098029557,0.103940887,0.104433498,0.103940887,0.092118227,0.10591133,0.089162562,0.095073892,0.099507389,0.100985222,0.103940887,0.111330049,0.098029557,0.100985222,0.112315271,0.108866995,0.106403941,0.112315271
33.67344,-85.810918,"Anniston-Oxford-Jacksonville, AL",0,0,-0.007532957,-0.001883239,0.003766478,0.003766478,0,-0.007532957,-0.011299435,-0.011299435,-0.020715631,-0.028248588,-0.030131827,-0.041431262,-0.04519774,-0.054613936,-0.062146893,-0.069679849,-0.069679849,-0.069679849,-0.079096045,-0.082862524,-0.082862524,-0.079096045,-0.084745763,-0.084745763,-0.086629002,-0.084745763,-0.086629002,-0.084745763,-0.088512241,-0.09039548,-0.082862524,-0.080979284,-0.077212806,-0.077212806,-0.082862524,-0.084745763,-0.088512241,-0.084745763,-0.084745763,-0.088512241,-0.101694915,-0.09039548,-0.09039548,-0.086629002,-0.094161959,-0.099811676,-0.103578154,-0.099811676,-0.099811676,-0.099811676,-0.101694915,-0.099811676,-0.107344633,-0.11299435,-0.111111111,-0.109227872,-0.111111111,-0.111111111,-0.111111111,-0.11299435,-0.11299435,-0.114877589,-0.120527307,-0.124293785,-0.129943503,-0.131826742,-0.13747646,-0.139359699,-0.13747646,-0.13559322,-0.13559322,-0.13747646,-0.13559322,-0.133709981,-0.129943503,-0.131826742,-0.131826742,-0.124293785,-0.124293785,-0.129943503,-0.126177024,-0.128060264,-0.126177024,-0.126177024,-0.131826742,-0.13747646,-0.131826742,-0.129943503,-0.129943503,-0.131826742,-0.128060264,-0.131826742,-0.13559322,-0.133709981,-0.139359699,-0.129943503,-0.13559322,-0.129943503,-0.129943503,-0.131826742,-0.126177024,-0.124293785,-0.129943503,-0.129943503,-0.13559322,-0.133709981,-0.141242938,-0.139359699,-0.139359699,-0.13559322,-0.128060264,-0.126177024,-0.129943503,-0.132462687,-0.134328358,-0.139925373,-0.126865672,-0.130597015,-0.134328358,-0.117537313,-0.117537313,-0.119402985,-0.115671642,-0.115671642,-0.115671642,-0.11380597,-0.11380597,-0.108208955,-0.115671642,-0.11380597,-0.11380597
44.277947,-88.388264,"Appleton, WI",0,-0.003341688,-0.003341688,-0.005847953,-0.002506266,0.000835422,0.003341688,0.003341688,0.005012531,0.001670844,0.000835422,-0.001670844,-0.005847953,-0.011695906,-0.018379282,-0.0267335,-0.038429407,-0.035923141,-0.038429407,-0.040935673,-0.039264829,-0.036758563,-0.036758563,-0.040100251,-0.042606516,-0.043441938,-0.042606516,-0.043441938,-0.037593985,-0.037593985,-0.040100251,-0.040935673,-0.040100251,-0.035923141,-0.0267335,-0.03091061,-0.031746032,-0.029239766,-0.031746032,-0.029239766,-0.03091061,-0.034252297,-0.032581454,-0.03091061,-0.025898079,-0.027568922,-0.029239766,-0.03091061,-0.0267335,-0.025898079,-0.025898079,-0.023391813,-0.021720969,-0.019214703,-0.025898079,-0.030075188,-0.025898079,-0.025062657,-0.019214703,-0.014202172,-0.015037594,-0.015037594,-0.010860485,-0.010860485,-0.010860485,-0.011695906,-0.006683375,-0.008354219,-0.006683375,-0.005012531,-0.006683375,-0.006683375,-0.003341688,-0.002506266,0.001670844,0.000835422,0.009189641,0.010025063,0.014202172,0.014202172,0.014202172,0.01336675,0.018379282,0.021720969,0.01754386,0.025898079,0.020885547,0.023391813,0.027568922,0.025062657,0.0267335,0.030075188,0.029239766,0.030075188,0.031746032,0.031746032,0.037593985,0.039264829,0.043441938,0.042606516,0.045112782,0.042606516,0.038429407,0.045948204,0.051796157,0.046783626,0.050125313,0.050960735,0.051796157,0.058479532,0.058479532,0.062656642,0.065998329,0.064327485,0.070175439,0.071070234,0.076086957,0.078595318,0.070234114,0.077759197,0.074414716,0.051003344,0.055183946,0.056856187,0.058528428,0.06270903,0.064381271,0.063545151,0.064381271,0.069397993,0.066053512,0.072742475,0.079431438
